"","TAGNUMBER","TANK_Real","condition1","SGR","condition2","Interval_Days"
"2353","0018729523",152,"SGR_1",3.12551667680077,"T2minusT1",32
"2354","0018729523",152,"SGR_2",2.69274076100392,"T3minusT1",62
"2355","0018729523",152,"SGR_3",NA,"T4minusT1",NA
"2356","0018729523",152,"SGR_4",NA,"T5minusT1",NA
"2357","0018729523",152,"SGR_5",NA,"T6minusT1",NA
"2358","0018729523",152,"SGR_6",NA,"T7minusT1",NA
"2359","0018729526",152,"SGR_1",3.39769151963869,"T2minusT1",32
"2360","0018729526",152,"SGR_2",3.20888661366949,"T3minusT1",62
"2361","0018729526",152,"SGR_3",2.77724212235833,"T4minusT1",98
"2362","0018729526",152,"SGR_4",2.52621661619132,"T5minusT1",133
"2363","0018729526",152,"SGR_5",2.38762510905757,"T6minusT1",161
"2364","0018729526",152,"SGR_6",1.93911408379421,"T7minusT1",244
"2365","0018729527",202,"SGR_1",0.841848741821827,"T2minusT1",32
"2366","0018729527",202,"SGR_2",1.06030188804844,"T3minusT1",62
"2367","0018729527",202,"SGR_3",1.48270484146722,"T4minusT1",98
"2368","0018729527",202,"SGR_4",1.69462329791394,"T5minusT1",133
"2369","0018729527",202,"SGR_5",1.59268798062402,"T6minusT1",161
"2370","0018729527",202,"SGR_6",1.52944166979421,"T7minusT1",190
"2371","0018729547",152,"SGR_1",4.30876510258968,"T2minusT1",32
"2372","0018729547",152,"SGR_2",4.15787164828199,"T3minusT1",62
"2373","0018729547",152,"SGR_3",NA,"T4minusT1",NA
"2374","0018729547",152,"SGR_4",NA,"T5minusT1",NA
"2375","0018729547",152,"SGR_5",NA,"T6minusT1",NA
"2376","0018729547",152,"SGR_6",NA,"T7minusT1",NA
"2377","0018729574",152,"SGR_1",3.02325176242235,"T2minusT1",32
"2378","0018729574",152,"SGR_2",2.72048090800496,"T3minusT1",62
"2379","0018729574",152,"SGR_3",2.39359463211728,"T4minusT1",98
"2380","0018729574",152,"SGR_4",2.1767245612663,"T5minusT1",133
"2381","0018729574",152,"SGR_5",1.95268064458418,"T6minusT1",161
"2382","0018729574",152,"SGR_6",1.52267126022869,"T7minusT1",244
